X,Y,Name,description,placepageUri
-103.4547081,20.6413086,Colegio York,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428abf6f29756b9:0x4a8270cba8e498c4&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428abf6f29756b9:0x4a8270cba8e498c4&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.416616,20.6412086,New School La Calma,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ac16158884bd:0xab8553ee4de97b4d&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ac16158884bd:0xab8553ee4de97b4d&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.3918728,20.677706,Colegio,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428afc15d055ba1:0x93f4cc876d6b6030&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428afc15d055ba1:0x93f4cc876d6b6030&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.4285105,20.62616,COLEGIO INTERAMERICANO GUADALAJARA,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ac6845724149:0xffc00b6009ad1240&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ac6845724149:0xffc00b6009ad1240&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.3636855,20.6833842,Colegio Oxford,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ae1ec5f6edc5:0xf0d3e26763abbacd&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ae1ec5f6edc5:0xf0d3e26763abbacd&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.404417,20.6350625,Colegio Cervantes Kínder y Primaria,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428adb52bdc1c1f:0x3a79e5c25ba2e394&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428adb52bdc1c1f:0x3a79e5c25ba2e394&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.2992429,20.7159819,Colegio Víctor Neumann Lara,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428b1a36f6758bf:0x4a5d56a28b2b32da&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428b1a36f6758bf:0x4a5d56a28b2b32da&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.3918152,20.726291,Colegio Isabel La Catolica,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428afbca755b715:0x8cd280ce9967cb7&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428afbca755b715:0x8cd280ce9967cb7&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.3969872,20.6687837,Colegio Guadalupe,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ae7a9d30e5c5:0xde98d92759511e74&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428ae7a9d30e5c5:0xde98d92759511e74&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
-103.4281225,20.7432286,Colegio Tlamachtiani,"<!DOCTYPE html><html><head></head><body><script type=""text/javascript"">window.location.href=""https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428af678831176d:0xcf18442b1f5f9ab7&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"";</script></body></html>","https://www.google.com/earth/rpc/entity?lat=20.6927&lng=-103.33800000000001&fid=0x8428af678831176d:0xcf18442b1f5f9ab7&hl=en&gl=us&client=earth-client&cv=7.3.6.9796&useragent=GoogleEarth/7.3.6.9796(X11;Linux (5.15.0.0);en;kml:2.2;client:Pro;type:default)"
